flyer_name, product_name, unit_promo_price, uom, least_unit_for_promo, save_per_unit, discount, organic
week_8_page_2, Organic strawberries, 0, 0, 0, 0, 0, 0
week_8_page_3, Refrigerated Teas, 29, 0, 12, 23, 5, 0
week_8_page_3, Jar & Stick Deodorant, 5, 0, 2, 2, 2, 0
week_8_page_3, Kombucha, 0, 0, 0, 0, 0, 0
week_8_page_3, Coconut Oil Potato Chips, 0, 0, 0, 0, 0, 0
week_8_page_3, Almond Milk, 0, 0, 0, 0, 0, 0
week_8_page_3, Jar & Stick Deodorants, 0, 0, 0, 0, 0, 0
week_8_page_4, Whole Chicken, 4, 0, 2, 3, 2, 0
week_8_page_4, Peaches, 1, 0, 0, 0, 0, 0
week_8_page_4, Mixed Fruit Tub, 0, 0, 0, 0, 0, 0
week_8_page_4, Organic Tea, 0, 0, 0, 0, 0, 0
week_8_page_4, Organic Kale, 0, 0, 0, 0, 0, 0
week_8_page_4, Peaches , 0, 0, 0, 0, 0, 0
week_8_page_4, Whole Chickens, 0, 0, 0, 0, 0, 0
week_8_page_4, Filet Kabobs, 0, 0, 0, 0, 0, 0
week_8_page_4, Organic Gala Apples, 0, 0, 0, 0, 0, 0
week_8_page_4, Nectarines, 0, 0, 0, 0, 0, 0
week_8_page_4, Whole Chickens , 0, 0, 0, 0, 0, 0
week_8_page_4, Gala Apples, 0, 0, 0, 0, 0, 0
week_8_page_4, Organic Salsa, 0, 0, 0, 0, 0, 0
week_8_page_4, Kabobs, 0, 0, 0, 0, 0, 0
week_9_page_1, Blueberries, 6, 0, 0, 4, 0, 0
week_9_page_1, Organic Blueberries, 0, 0, 0, 0, 0, 0
week_9_page_1, Blueberries & Blackberries, 0, 0, 0, 0, 0, 0
week_9_page_1, Blackberries, 0, 0, 0, 0, 0, 0
week_9_page_1, Chicken Breast, 0, 0, 0, 0, 0, 0
week_9_page_1, Salad, 0, 0, 0, 0, 0, 0
week_9_page_1, Salads, 0, 0, 0, 0, 0, 0
week_9_page_1, Potato Salad, 0, 0, 0, 0, 0, 0
week_9_page_1, Coleslaw, 0, 0, 0, 0, 0, 0
week_9_page_1, Macaroni Salad, 0, 0, 0, 0, 0, 0
week_9_page_1, Chciken Breast, 0, 0, 0, 0, 0, 0
week_9_page_2, Hamburger & Hot Dog Buns, 99, 0, 17, 99, 16, 0
week_9_page_2, Organic Hamburger & Hot Dog Buns, 7, 0, 4, 6, 4, 0
week_9_page_2, Natural Hamburger & Hot Dog Buns, 2, 0, 2, 2, 1, 0
week_9_page_2, Greek Salad, 0, 0, 0, 0, 0, 0
week_9_page_2, Cabernet & Chardonnay, 0, 0, 0, 0, 0, 0
week_9_page_2, BRAND WIDE SALE, 0, 0, 0, 0, 0, 0
week_9_page_2, Hot Dogs, 0, 0, 0, 0, 0, 0
week_9_page_2, Salad, 0, 0, 0, 0, 0, 0
week_9_page_2, Salads, 0, 0, 0, 0, 0, 0
week_9_page_2, Natural Hamburger & Hotdog Buns, 0, 0, 0, 0, 0, 0
week_9_page_2, Natural Hamburger, 0, 0, 0, 0, 0, 0
week_9_page_2, Hotdog Buns, 0, 0, 0, 0, 0, 0
week_9_page_3, Yogurt, 48, 0, 16, 16, 12, 0
week_9_page_3, Chocolate Bars, 7, 0, 4, 6, 4, 0
week_9_page_3, Organic Tea, 2, 0, 2, 2, 2, 0
week_9_page_3, Organic Medjool Dates, 2, 0, 0, 0, 0, 0
week_9_page_3, Yoghurt, 0, 0, 0, 0, 0, 0
week_9_page_3, Kale Lemonade, 0, 0, 0, 0, 0, 0
week_9_page_3, Chocolate Bar, 0, 0, 0, 0, 0, 0
week_9_page_3, Ketchup , 0, 0, 0, 0, 0, 0
week_9_page_3, Corn, 0, 0, 0, 0, 0, 0
week_9_page_4, Omega 3, 4, 0, 2, 2, 1, 0
week_9_page_4, 5-Pack Non-GMO Corn, 0, 0, 0, 0, 0, 0
week_9_page_4, Pork Sausages, 0, 0, 0, 0, 0, 0
week_9_page_4, Chicken Breast Kabobs, 0, 0, 0, 0, 0, 0
week_9_page_4, Organic Zucchini & Yellow Squash, 0, 0, 0, 0, 0, 0
week_9_page_4, Organic Zuchini & Yellow Squash, 0, 0, 0, 0, 0, 0
week_9_page_4, Filet Kabobs, 0, 0, 0, 0, 0, 0
week_9_page_4, Wild Alaskan Salmon Fillet, 0, 0, 0, 0, 0, 0
week_9_page_4, House-Made Pork Sausage, 0, 0, 0, 0, 0, 0
week_9_page_4, Alaska Coho Salmon Fillets, 0, 0, 0, 0, 0, 0
week_9_page_4, Organic Peaches & Nectarines, 0, 0, 0, 0, 0, 0
week_9_page_4, Wild Alaska Salmon Fillets, 0, 0, 0, 0, 0, 0
week_9_page_4, Organic Zuchini, 0, 0, 0, 0, 0, 0
week_9_page_4, House-Made Pork Sausages, 0, 0, 0, 0, 0, 0
week_9_page_4, Chicken Breast, 0, 0, 0, 0, 0, 0
week_9_page_4, Organic Zucchini, 0, 0, 0, 0, 0, 0
week_9_page_4, Yellow Squash, 0, 0, 0, 0, 0, 0
week_9_page_4, Alaska King Salmon Fillets, 0, 0, 0, 0, 0, 0
week_9_page_4, Chciken Breast, 0, 0, 0, 0, 0, 0
week_9_page_4, Pork Sausage, 0, 0, 0, 0, 0, 0
